checklist_id,observer_id,sampling_event_identifier,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,time_observations_started,duration_minutes,effort_distance_km,number_observers,norbob,whiibi,woothr,route_id,bbs,type
S46809025,obs136097,S46809025,US-AL,L4695432,32.371044499999996,-87.5247847,Stationary,TRUE,2018-06-07,9.183333333333334,3,0,1,0,0,0,72,1,test_bbs
S46809029,obs136097,S46809029,US-AL,L4692188,31.293816,-85.123268,Stationary,TRUE,2018-05-31,9.133333333333333,3,0,1,0,0,0,70,1,test_bbs
S46809030,obs136097,S46809030,US-AL,L4692189,31.293495,-85.114546,Stationary,TRUE,2018-05-31,9.216666666666667,3,0,1,0,0,0,70,1,test_bbs
S46809038,obs136097,S46809038,US-AL,L4704313,32.4011879,-87.5750694,Stationary,TRUE,2018-06-12,5.666666666666667,3,0,1,0,0,1,75,1,test_bbs
S46766055,obs422898,S46766055,US-NC,L5573464,34.7300999,-76.8321294,Traveling,TRUE,2018-06-24,7,60,3.219,1,0,0,0,NA,0,train
S46670266,obs259382,S46670266,US-GA,L3242960,30.9550209,-82.8836417,Stationary,TRUE,2018-06-19,10,30,0,1,0,0,0,NA,0,train
S46624238,obs127114,S46624238,US-GA,L7588145,31.117153,-81.961053,Stationary,TRUE,2018-06-17,6.616666666666667,3,0,1,0,0,0,50,1,test_bbs
S46624424,obs127114,S46624424,US-GA,L7588203,31.141795,-81.921656,Stationary,TRUE,2018-06-17,7.133333333333334,3,0,1,1,0,0,50,1,test_bbs
S46716789,obs585037,S46716789,US-GA,L3913537,31.260986,-81.30196,Stationary,TRUE,2018-06-22,10.466666666666667,5,0,1,0,0,0,NA,0,train
S46761890,obs332678,S46761890,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2018-06-24,9.4,104,1.609,1,0,0,0,NA,0,train
S46762058,obs1122308,S46762058,US-GA,L7577074,32.44059,-81.835617,Stationary,TRUE,2018-06-24,9.25,119,0,1,0,0,0,NA,0,train
S46553313,obs609557,S46553313,US-TN,L1809355,35.0712794,-88.1907819,Stationary,TRUE,2018-06-14,13.1,66,0,1,0,0,0,NA,0,train
S46619039,obs286789,S46619039,US-NC,L6515403,34.9173965,-78.5511518,Stationary,TRUE,2018-06-16,6.066666666666666,3,0,1,0,0,0,91,1,test_bbs
S46205537,obs772418,S46205537,US-VA,L7500832,36.915894,-76.041128,Traveling,TRUE,2018-06-01,6.633333333333333,142,3.343,2,0,0,0,NA,0,train
S46522698,obs674623,S46522698,US-MS,L7566119,32.404043,-88.553194,Traveling,TRUE,2018-06-13,12.3,1,0.433,1,0,0,0,NA,0,train
S45715886,obs555245,S45715886,US-FL,L7415094,30.5398412,-84.2103622,Stationary,TRUE,2018-05-15,13.7,7,0,1,0,0,0,NA,0,train
S46378220,obs235384,S46378220,US-VA,L7534529,37.1076493,-77.0529466,Stationary,TRUE,2018-06-05,10.7,8,0,1,0,0,0,NA,0,train
S46619664,obs35725,S46619664,US-AL,L523436,32.3605333,-85.8596992,Traveling,TRUE,2018-06-17,16.016666666666666,42,0.974,1,1,0,0,NA,0,train
S45730192,obs290599,S45730192,US-AL,L7175671,31.2185244,-85.2482676,Stationary,TRUE,2018-05-16,8.9,7,0,1,0,0,0,NA,0,train
S46724679,obs344449,S46724679,US-SC,L4928558,33.0946324,-79.8079491,Traveling,TRUE,2018-06-22,9.816666666666666,27,0.406,1,0,0,0,NA,0,train
S46530201,obs259382,S46530201,US-GA,L3242960,30.9550209,-82.8836417,Stationary,TRUE,2018-06-13,12.25,45,0,1,0,0,0,NA,0,train
S46618140,obs360645,S46618140,US-KY,L1942509,37.0284797,-88.680895,Stationary,TRUE,2018-06-05,9.083333333333334,30,0,2,0,0,0,NA,0,train
S46320668,obs761794,S46320668,US-SC,L6833238,33.260067,-79.988178,Traveling,TRUE,2018-06-05,10.45,22,1.568,1,0,0,0,NA,0,train
S46080174,obs211084,S46080174,US-GA,L7478799,33.0158385,-81.6560893,Traveling,TRUE,2018-05-27,15.6,2,0.579,1,0,0,0,NA,0,train
S46412310,obs197280,S46412310,US-SC,L446579,32.974252,-79.6700621,Stationary,TRUE,2018-06-09,6.8,67,0,1,0,0,0,NA,0,train
S46130880,obs168227,S46130880,US-FL,L565113,30.1782064,-81.5674353,Traveling,TRUE,2018-05-29,9.733333333333333,64,0.483,2,0,0,0,NA,0,train
S46614754,obs331905,S46614754,US-FL,L4807618,30.611896,-83.646909,Stationary,TRUE,2018-06-17,11.916666666666666,10,0,2,0,0,0,NA,0,train
S46741419,obs163792,S46741419,US-TN,L7613070,35.7031363,-88.8974791,Stationary,TRUE,2018-06-23,9,120,0,1,0,0,0,NA,0,train
S46829861,obs215649,S46829861,US-AL,L4788434,32.955421,-87.4058179,Stationary,TRUE,2018-06-25,6.3,6,0,1,0,0,1,NA,0,train
S46728104,obs983633,S46728104,US-MS,L7610037,31.905502,-89.014443,Traveling,TRUE,2018-06-22,13.9,5,1.288,1,0,0,0,NA,0,train
S46614090,obs530630,S46614090,US-SC,L7585830,33.554381,-80.583295,Stationary,TRUE,2018-06-17,7.566666666666666,7,0,1,0,0,0,NA,0,train
S46359093,obs1052845,S46359093,US-SC,L124353,33.5083,-79.0659,Traveling,TRUE,2018-06-06,17,180,4.023,2,0,21,0,NA,0,train
S46374843,obs761794,S46374843,US-SC,L6833238,33.260067,-79.988178,Traveling,TRUE,2018-06-07,12.766666666666667,29,1.766,1,1,0,0,NA,0,train
S46342973,obs221242,S46342973,US-NC,L130800,35.7175756,-75.4985794,Stationary,TRUE,2018-06-06,6.866666666666667,13,0,1,0,0,0,NA,0,train
S46343250,obs195764,S46343250,US-NC,L7527457,35.8599322,-75.5715042,Traveling,TRUE,2018-06-06,7.25,16,3.219,2,0,1,0,NA,0,train
S46383102,obs1003879,S46383102,US-SC,L7536652,32.318345,-80.475801,Stationary,TRUE,2018-06-07,11.033333333333333,5,0,2,0,0,0,NA,0,train
S46320462,obs141379,S46320462,US-FL,L425112,30.4440675,-84.299823,Traveling,TRUE,2018-06-05,10.533333333333333,12,1.371,1,0,0,0,NA,0,train
S46323942,obs331905,S46323942,US-FL,L7524017,30.598173,-83.2621622,Traveling,TRUE,2018-06-04,13.25,75,1.609,3,NA,0,0,NA,0,train
S46367526,obs556891,S46367526,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2018-06-07,6.4,167,4.417,1,0,0,0,NA,0,train
S46078430,obs418133,S46078430,US-SC,L124353,33.5083,-79.0659,Traveling,TRUE,2018-05-27,7.5,180,4.023,1,0,0,0,NA,0,train
S46260604,obs934378,S46260604,US-TN,L6550133,35.1685202,-89.8515337,Stationary,TRUE,2018-06-02,7.616666666666667,60,0,1,0,0,0,NA,0,train
S46115611,obs728717,S46115611,US-TN,L4355733,35.848175,-88.768306,Stationary,TRUE,2018-05-27,11.5,60,0,1,0,0,0,NA,0,train
S46295024,obs538698,S46295024,US-FL,L127287,30.6979,-81.4314,Traveling,TRUE,2018-06-04,9.233333333333333,84,3.39,1,0,0,0,NA,0,train
S46714189,obs333452,S46714189,US-NC,L7606780,35.482495,-77.225789,Stationary,TRUE,2018-06-22,7.783333333333333,4,0,1,0,0,0,NA,0,train
S46714666,obs1002256,S46714666,US-SC,L7029978,33.4363613,-79.1822407,Stationary,TRUE,2018-06-22,8.35,7,0,1,0,0,0,NA,0,train
S46250948,obs728717,S46250948,US-TN,L4355733,35.848175,-88.768306,Stationary,TRUE,2018-05-31,18,45,0,1,0,0,0,NA,0,train
S46264381,obs433373,S46264381,US-SC,L446585,32.8746855,-80.0863409,Traveling,TRUE,2018-06-03,8.783333333333333,154,4.764,1,0,0,0,NA,0,train
S46264712,obs555245,S46264712,US-FL,L4938896,30.4941196,-84.3080306,Traveling,TRUE,2018-06-03,7.6,47,1.127,1,0,0,0,NA,0,train
S46359288,obs214850,S46359288,US-GA,L1056097,32.4418427,-82.8996992,Traveling,TRUE,2018-06-06,19.833333333333332,34,1.706,1,0,0,0,NA,0,train
S46441047,obs275037,S46441047,US-FL,L3245327,30.4608676,-84.2751027,Stationary,TRUE,2018-06-10,9.333333333333334,15,0,1,0,0,0,NA,0,train
S46265679,obs129304,S46265679,US-GA,L3002199,31.993057,-84.186554,Traveling,TRUE,2018-06-03,10.966666666666667,71,3.145,1,0,1,0,NA,0,train
S46829697,obs215649,S46829697,US-AL,L4791465,32.9617304,-87.4288626,Stationary,TRUE,2018-06-26,9.016666666666667,6,0,1,0,0,0,NA,0,train
S46055834,obs457196,S46055834,US-VA,L4439236,36.665349,-76.559522,Traveling,TRUE,2018-05-26,17.75,10,3.701,1,2,0,0,NA,0,train
S46582112,obs665305,S46582112,US-AL,L5282730,32.3804326,-86.2308741,Stationary,TRUE,2018-06-16,8.483333333333333,10,0,1,0,0,0,NA,0,train
S46423745,obs7435,S46423745,US-VA,L486997,38.1231463,-76.9835615,Traveling,TRUE,2018-06-09,15.45,21,0.161,1,0,0,0,NA,0,train
S46082944,obs505167,S46082944,US-SC,L1088684,33.8282498,-79.0579122,Traveling,TRUE,2018-05-27,11.5,180,3.219,1,0,0,0,NA,0,train
S46539858,obs272682,S46539858,US-VA,L7106098,37.744154,-76.876301,Stationary,TRUE,2018-06-14,8.166666666666666,92,0,2,0,0,0,NA,0,train
S46611820,obs224697,S46611820,US-SC,L872308,32.870973,-80.0848174,Traveling,TRUE,2018-06-17,8.5,180,4.989,1,0,0,0,NA,0,train
S46645548,obs494951,S46645548,US-NC,L7592376,35.67184,-78.628627,Stationary,TRUE,2018-06-05,8.133333333333333,5,0,2,0,0,0,NA,0,train
S46708606,obs930358,S46708606,US-MS,L6520041,32.2588912,-90.242464,Stationary,TRUE,2018-06-21,15.966666666666667,236,0,1,0,0,0,NA,0,train
S46254075,obs115524,S46254075,US-FL,L576430,30.5308917,-85.192827,Traveling,TRUE,2018-05-31,18.016666666666666,21,0.322,1,0,1,0,NA,0,train
S46781521,obs130801,S46781521,US-AL,L4820437,33.1866379,-87.5305876,Stationary,TRUE,2018-06-25,7.216666666666667,10,0,1,0,0,0,NA,0,train
S46613247,obs522170,S46613247,US-SC,L7217359,34.072122,-79.634469,Stationary,TRUE,2018-06-17,13.416666666666666,5,0,2,0,0,0,NA,0,train
S46429532,obs728717,S46429532,US-TN,L4355733,35.848175,-88.768306,Stationary,TRUE,2018-06-03,14,30,0,1,0,0,0,NA,0,train
S46429713,obs728717,S46429713,US-TN,L4355733,35.848175,-88.768306,Stationary,TRUE,2018-06-06,18,45,0,1,0,0,0,NA,0,train
S46228250,obs196652,S46228250,US-FL,L1084730,30.419738,-81.6398335,Traveling,TRUE,2018-06-02,7.466666666666667,35,0.274,1,0,0,0,NA,0,train
S46407381,obs1042570,S46407381,US-NC,L6976087,36.25444,-76.027871,Stationary,TRUE,2018-06-08,13,86,0,1,0,0,0,NA,0,train
S46694988,obs115524,S46694988,US-FL,L751558,30.72985,-85.2914,Stationary,TRUE,2018-06-02,9.233333333333333,3,0,1,0,0,0,47,1,test_bbs
S46682228,obs1122838,S46682228,US-FL,L7579039,30.316635,-82.201125,Stationary,TRUE,2018-06-20,16.083333333333332,30,0,1,0,0,0,NA,0,train
S46857750,obs433451,S46857750,US-VA,L4027954,36.8559049,-75.9848785,Traveling,TRUE,2018-06-28,10.583333333333334,122,0.805,1,0,0,0,NA,0,train
S46747631,obs58751,S46747631,US-VA,L4125337,37.767023,-77.092456,Stationary,TRUE,2018-06-23,18.25,1,0,1,0,0,0,NA,0,train
S46116143,obs803039,S46116143,US-VA,L4923862,37.6761337,-76.3934165,Traveling,TRUE,2018-05-28,7.066666666666666,56,4.184,1,0,0,0,NA,0,train
S46744326,obs751369,S46744326,US-VA,L7127649,37.5051512,-77.0208898,Stationary,TRUE,2018-06-23,14.116666666666667,11,0,1,0,0,0,NA,0,train
S46318008,obs336411,S46318008,US-SC,L305551,34.2014119,-80.2000434,Traveling,TRUE,2018-06-04,11.5,30,0.402,1,0,0,0,NA,0,train
S46241213,obs919247,S46241213,US-FL,L143593,30.365942,-84.3001404,Traveling,TRUE,2018-06-02,14.8,12,0.552,1,0,0,0,NA,0,train
S46882724,obs447687,S46882724,US-AL,L4921819,33.1879866,-87.422758,Stationary,TRUE,2018-06-29,19.216666666666665,14,0,2,0,0,0,NA,0,train
S46399284,obs24891,S46399284,US-AL,L682565,30.4114017,-87.6940513,Stationary,TRUE,2018-06-08,9,90,0,2,0,0,0,NA,0,train
S46694444,obs1123990,S46694444,US-MS,L7602793,30.4088445,-88.991013,Stationary,TRUE,2018-06-19,5.75,35,0,1,0,0,0,NA,0,train
S46359408,obs288444,S46359408,US-FL,L7530600,29.959551,-81.684234,Stationary,TRUE,2018-06-06,19.483333333333334,60,0,2,0,100,0,NA,0,train
S46381179,obs986405,S46381179,US-NC,L161359,35.83866,-75.5717,Traveling,TRUE,2018-06-07,18.166666666666668,50,1.609,2,0,0,0,NA,0,train
S46535916,obs1061619,S46535916,US-NC,L733134,35.9105686,-76.1178303,Traveling,TRUE,2018-06-13,7.666666666666667,85,4.828,2,2,1,0,NA,0,train
S46326276,obs541106,S46326276,US-NC,L7524513,35.252268,-75.530382,Traveling,TRUE,2018-06-05,13.1,86,4.841,2,0,0,0,NA,0,train
S46342955,obs412347,S46342955,US-SC,L2425222,32.4162935,-80.468502,Stationary,TRUE,2018-06-06,6.616666666666667,24,0,1,0,0,0,NA,0,train
S46321981,obs290154,S46321981,US-VA,L2240612,38.2177866,-77.1740882,Traveling,TRUE,2018-06-05,11.5,8,0.161,1,0,0,0,NA,0,train
S46679349,obs344449,S46679349,US-SC,L3977831,32.758529,-79.8483753,Stationary,TRUE,2018-06-20,6.216666666666667,15,0,1,0,0,0,NA,0,train
S46236791,obs930358,S46236791,US-MS,L6520041,32.2588912,-90.242464,Stationary,TRUE,2018-06-02,9,150,0,1,0,0,0,NA,0,train
S46744977,obs393635,S46744977,US-MS,L6037195,33.4088503,-88.7122961,Traveling,TRUE,2018-06-21,18,35,1.287,1,0,0,0,NA,0,train
S46633139,obs246653,S46633139,US-GA,L6755800,30.809152,-82.062281,Stationary,TRUE,2018-06-16,7.216666666666667,3,0,1,0,0,0,88,1,test_bbs
S46605604,obs332911,S46605604,US-FL,L2406053,30.560986,-81.927985,Stationary,TRUE,2018-06-17,8.083333333333334,3,0,1,0,0,0,94,1,test_bbs
S46312556,obs927663,S46312556,US-MS,L2737645,34.5226814,-88.3199501,Stationary,TRUE,2018-06-04,12.666666666666666,30,0,1,0,0,0,NA,0,train
S46333126,obs857154,S46333126,US-MS,L7525918,30.884356,-89.2343208,Stationary,TRUE,2018-06-05,17.683333333333334,18,0,1,1,0,0,NA,0,train
S46695819,obs665305,S46695819,US-AL,L5282730,32.3804326,-86.2308741,Stationary,TRUE,2018-06-21,8.55,10,0,1,0,0,0,NA,0,train
S46454125,obs949900,S46454125,US-MS,L7552560,33.48311,-88.792163,Traveling,TRUE,2018-06-10,16.566666666666666,5,3.749,1,0,0,0,NA,0,train
S46421839,obs331008,S46421839,US-VA,L1990251,36.903226,-76.0994303,Traveling,TRUE,2018-06-09,13.516666666666667,54,2.132,2,0,0,0,NA,0,train
S46639357,obs958762,S46639357,US-MS,L6254126,30.421273,-89.028058,Stationary,TRUE,2018-06-18,12.683333333333334,25,0,1,0,0,0,NA,0,train
S46825752,obs393635,S46825752,US-MS,L6673942,33.4845354,-88.6405566,Traveling,TRUE,2018-06-26,16.25,40,4.828,1,0,0,2,NA,0,train
S46874486,obs7435,S46874486,US-VA,L7643804,37.769971,-77.037933,Traveling,TRUE,2018-06-29,13.4,8,0.322,1,0,0,0,NA,0,train
S46735846,obs196652,S46735846,US-FL,L3298541,30.4341329,-81.6035217,Traveling,TRUE,2018-06-23,7.716666666666667,97,1.996,1,0,0,0,NA,0,train
S46735965,obs831188,S46735965,US-SC,L7611801,33.8921701,-81.034142,Stationary,TRUE,2018-06-23,9.4,5,0,1,0,0,0,NA,0,train
S46522868,obs673702,S46522868,US-AL,L4101510,31.845389,-85.147195,Stationary,TRUE,2018-06-13,12.4,5,0,1,0,0,0,NA,0,train
S46374637,obs1003879,S46374637,US-SC,L7533756,32.203729,-80.891231,Stationary,TRUE,2018-06-07,13.7,5,0,1,0,0,0,NA,0,train
S46080099,obs1100799,S46080099,US-FL,L7409578,30.4812807,-84.2834723,Stationary,TRUE,2018-05-27,17.1,60,0,1,0,0,0,NA,0,train
S46333834,obs259382,S46333834,US-GA,L3242960,30.9550209,-82.8836417,Stationary,TRUE,2018-06-05,15.5,30,0,1,0,0,0,NA,0,train
S46422454,obs279697,S46422454,US-GA,L1283170,30.7367824,-83.5098267,Stationary,TRUE,2018-06-09,7.1,82,0,1,1,0,0,NA,0,train
S46166270,obs854675,S46166270,US-VA,L849175,37.9434529,-76.8891907,Stationary,TRUE,2018-05-30,16.75,65,0,1,6,0,0,NA,0,train
S46561339,obs439293,S46561339,US-VA,L6065081,36.701562,-76.346424,Traveling,TRUE,2018-06-15,9.883333333333333,14,0.322,2,0,0,0,NA,0,train
S46080323,obs148688,S46080323,US-SC,L1645031,32.3817723,-80.6897702,Stationary,TRUE,2018-05-27,8.083333333333334,20,0,1,0,5,0,NA,0,train
S46744265,obs547676,S46744265,US-NC,L5443783,35.7391658,-77.6698563,Stationary,TRUE,2018-06-09,8.3,3,0,1,1,0,0,106,1,test_bbs
S46710119,obs505167,S46710119,US-SC,L275683,33.6525976,-78.9268545,Stationary,TRUE,2018-06-21,18,30,0,1,0,0,0,NA,0,train
S46518211,obs211084,S46518211,US-GA,L1892725,33.4603813,-82.0131039,Traveling,TRUE,2018-06-13,9.733333333333333,9,0.595,1,0,0,0,NA,0,train
S46743467,obs542151,S46743467,US-NC,L3129074,35.5622821,-75.4715037,Traveling,TRUE,2018-06-23,9.166666666666666,120,0.322,1,0,0,0,NA,0,train
S46367400,obs122172,S46367400,US-GA,L7532347,31.372212,-81.455238,Stationary,TRUE,2018-06-07,7.316666666666666,1,0,1,0,0,0,NA,0,train
S46829625,obs194026,S46829625,US-VA,L159305,36.9254,-76.0168,Traveling,TRUE,2018-06-27,11.533333333333333,40,2.414,2,0,0,0,NA,0,train
S46657353,obs669040,S46657353,US-SC,L6986279,33.513154,-79.057396,Stationary,TRUE,2018-06-16,17.666666666666668,80,0,2,0,0,0,NA,0,train
S46773050,obs900325,S46773050,US-NC,L6464430,35.4390473,-77.3823953,Stationary,TRUE,2018-06-24,16,120,0,1,0,0,0,NA,0,train
S46773754,obs377523,S46773754,US-NC,L1957878,35.5814845,-78.8389367,Stationary,TRUE,2018-06-24,8.75,20,0,1,0,0,0,NA,0,train
S46131923,obs149874,S46131923,US-GA,L4688163,31.025013,-81.529814,Stationary,TRUE,2018-05-29,9.666666666666666,5,0,1,0,0,0,NA,0,train
S46749430,obs34276,S46749430,US-NC,L190286,35.66591,-75.4799,Traveling,TRUE,2018-06-22,7.616666666666667,152,3.219,8,0,1,0,NA,0,train
S46118241,obs294218,S46118241,US-NC,L130081,35.2390251,-75.5356293,Traveling,TRUE,2018-05-26,17,240,4.828,1,0,0,0,NA,0,train
S46417357,obs91831,S46417357,US-FL,L4008307,30.357795,-84.302038,Traveling,TRUE,2018-06-09,10.516666666666667,75,2.749,3,0,0,0,NA,0,train
S46533575,obs235384,S46533575,US-VA,L7568442,37.0072145,-77.0334881,Stationary,TRUE,2018-06-13,10.9,3,0,1,0,0,0,NA,0,train
S46742609,obs355184,S46742609,US-SC,L5679980,34.2758775,-80.6243766,Traveling,TRUE,2018-06-23,8.666666666666666,20,0.805,1,0,0,0,NA,0,train
S46544858,obs457366,S46544858,US-GA,L5955440,30.7217496,-81.5534726,Stationary,TRUE,2018-06-06,7.833333333333333,5,0,2,0,0,0,NA,0,train
S46607538,obs383732,S46607538,US-FL,L7578699,30.7773084,-86.5380082,Stationary,TRUE,2018-06-17,7.516666666666667,59,0,1,0,0,0,NA,0,train
S46827724,obs290215,S46827724,US-AL,L4794499,32.9770208,-87.4338166,Stationary,TRUE,2018-06-26,7.766666666666667,6,0,1,0,0,0,NA,0,train
S46599834,obs771620,S46599834,US-SC,L498357,33.5075867,-79.0691809,Traveling,TRUE,2018-06-16,20.233333333333334,60,1,2,0,0,0,NA,0,train
S46799404,obs18841,S46799404,US-FL,L132612,30.4765091,-84.350975,Stationary,TRUE,2018-06-25,19.166666666666668,5,0,1,0,0,0,NA,0,train
S46608569,obs493416,S46608569,US-TN,L7584526,35.1071302,-89.8737001,Traveling,TRUE,2018-06-16,13.25,10,0.402,1,0,0,0,NA,0,train
S46079192,obs892161,S46079192,US-NC,L2723507,35.2364534,-75.5286992,Traveling,TRUE,2018-05-24,6.133333333333334,140,3.219,1,0,0,0,NA,0,train
S46808821,obs136097,S46808821,US-AL,L4695435,32.2711953,-87.8373299,Stationary,TRUE,2018-06-06,5.283333333333333,3,0,1,0,0,0,71,1,test_bbs
S46808824,obs136097,S46808824,US-AL,L4695441,32.2503467,-87.8466948,Stationary,TRUE,2018-06-06,5.55,3,0,1,0,0,2,71,1,test_bbs
S46808844,obs136097,S46808844,US-AL,L4695458,32.1621735,-87.8963391,Stationary,TRUE,2018-06-06,7.05,3,0,1,0,0,0,71,1,test_bbs
S46808849,obs136097,S46808849,US-AL,L4695460,32.1492655,-87.9008442,Stationary,TRUE,2018-06-06,7.233333333333333,3,0,1,0,0,0,71,1,test_bbs
S46808853,obs136097,S46808853,US-AL,L4695463,32.130362,-87.9016118,Stationary,TRUE,2018-06-06,7.5,3,0,1,0,0,0,71,1,test_bbs
S46808857,obs136097,S46808857,US-AL,L4695467,32.1050113,-87.8979624,Stationary,TRUE,2018-06-06,7.85,3,0,1,0,0,0,71,1,test_bbs
S46673890,obs751369,S46673890,US-VA,L7536987,37.5067234,-77.0276999,Stationary,TRUE,2018-06-20,5.75,1,0,1,0,0,0,NA,0,train
S46842032,obs418133,S46842032,US-SC,L4194340,32.7245121,-79.9122334,Traveling,TRUE,2018-06-27,11.5,45,0.805,1,0,0,0,NA,0,train
S46360581,obs930358,S46360581,US-MS,L6520041,32.2588912,-90.242464,Stationary,TRUE,2018-06-06,17.2,193,0,1,0,0,0,NA,0,train
S46647528,obs353295,S46647528,US-NC,L7592761,34.9474,-79.25535,Stationary,TRUE,2018-06-09,5.883333333333333,3,0,1,1,0,0,97,1,test_bbs
S46857626,obs340634,S46857626,US-TN,L2760443,35.496358,-89.2608529,Traveling,TRUE,2018-06-28,5.833333333333333,38,2.092,2,0,0,0,NA,0,train
S46550340,obs252136,S46550340,US-SC,L1130866,32.7434646,-79.9136066,Stationary,TRUE,2018-06-14,18,42,0,2,0,0,0,NA,0,train
S46508990,obs333452,S46508990,US-NC,L2868758,35.1483431,-76.6447985,Traveling,TRUE,2018-06-12,19,50,0.644,1,0,0,0,NA,0,train
S46348362,obs422019,S46348362,US-FL,L131632,30.0241521,-84.3681856,Traveling,TRUE,2018-06-05,8.416666666666666,18,3.364,2,0,0,0,NA,0,train
S46319071,obs371799,S46319071,US-GA,L312432,31.9491849,-81.0529928,Traveling,TRUE,2018-06-05,8.083333333333334,42,1.207,1,0,0,0,NA,0,train
S46742361,obs3566,S46742361,US-VA,L2444448,37.6404199,-77.4166417,Traveling,TRUE,2018-06-23,13.75,34,0.483,1,0,0,0,NA,0,train
S46647453,obs353295,S46647453,US-NC,L7592744,34.951922,-79.27229,Stationary,TRUE,2018-06-09,5.683333333333334,3,0,1,0,0,0,97,1,test_bbs
S46083938,obs239991,S46083938,US-TN,L7024477,35.3183132,-89.6729805,Traveling,TRUE,2018-05-27,20.15,20,1.255,1,0,0,0,NA,0,train
S46450235,obs172983,S46450235,US-AL,L7551663,32.98228,-87.8668,Stationary,TRUE,2018-06-10,9.416666666666666,5,0,2,0,0,0,NA,0,train
S46221244,obs230073,S46221244,US-FL,L164542,30.535666,-84.28821,Traveling,TRUE,2018-06-01,20.7,15,0.209,1,1,0,0,NA,0,train
S46647493,obs353295,S46647493,US-NC,L7592752,34.94996,-79.26392,Stationary,TRUE,2018-06-09,5.783333333333333,3,0,1,0,0,0,97,1,test_bbs
S46648025,obs353295,S46648025,US-NC,L7592858,34.89383,-79.17145,Stationary,TRUE,2018-06-09,7.083333333333333,3,0,1,0,0,0,97,1,test_bbs
S46165393,obs239991,S46165393,US-TN,L7493857,35.3036871,-89.697653,Stationary,TRUE,2018-05-30,15.133333333333333,45,0,1,0,0,0,NA,0,train
S46366283,obs51938,S46366283,US-MS,L3562235,32.50574,-89.93073,Stationary,TRUE,2018-06-07,6.833333333333333,7,0,1,0,0,0,NA,0,train
S46085027,obs491658,S46085027,US-SC,L1414340,32.5963218,-80.1313127,Traveling,TRUE,2018-05-27,14.05,11,0.161,4,0,0,0,NA,0,train
S46322608,obs930358,S46322608,US-MS,L7304185,32.3217723,-90.2212339,Traveling,TRUE,2018-06-05,10.283333333333333,50,1.674,1,0,0,2,NA,0,train
S46167645,obs167062,S46167645,US-SC,L778562,33.3963536,-79.15452,Traveling,TRUE,2018-05-30,16.833333333333332,36,3.701,1,0,0,0,NA,0,train
S46367193,obs3566,S46367193,US-SC,L7532312,32.7964601,-80.1375376,Traveling,TRUE,2018-06-07,8.733333333333333,10,0.483,1,0,0,0,NA,0,train
S46448583,obs172983,S46448583,US-AL,L7551166,32.99711,-87.83161,Stationary,TRUE,2018-06-10,6.95,5,0,2,0,0,0,NA,0,train
S46773581,obs172983,S46773581,US-AL,L5552303,32.4943614,-87.5961077,Stationary,TRUE,2018-06-24,9.983333333333333,6,0,2,0,0,0,NA,0,train
S37315234,obs230073,S37315234,US-FL,L658907,30.5329525,-84.2155051,Stationary,TRUE,2017-06-01,16.95,18,0,1,0,7,0,NA,0,test_2017
S46091627,obs157963,S46091627,US-AL,L4972907,30.6106033,-87.909699,Traveling,TRUE,2018-05-28,7,39,2.253,1,0,0,0,NA,0,train
S46211022,obs665305,S46211022,US-AL,L7501856,32.420941,-86.586697,Traveling,TRUE,2018-06-01,11.516666666666667,36,3.309,1,0,0,0,NA,0,train
S46115744,obs728717,S46115744,US-TN,L4355733,35.848175,-88.768306,Stationary,TRUE,2018-05-28,10,75,0,1,0,0,0,NA,0,train
S46309371,obs310682,S46309371,US-FL,L7521254,30.275944,-81.739345,Stationary,TRUE,2018-06-04,19.033333333333335,85,0,1,0,0,0,NA,0,train
S46332237,obs252136,S46332237,US-SC,L1130866,32.7434646,-79.9136066,Stationary,TRUE,2018-06-05,18.083333333333332,64,0,2,0,0,0,NA,0,train
S46598162,obs424571,S46598162,US-VA,L555556,36.9750097,-77.064178,Traveling,TRUE,2018-06-15,10.716666666666667,102,1.609,1,1,0,0,NA,0,train
S46374647,obs200438,S46374647,US-AL,L2120992,30.5076793,-87.9127264,Stationary,TRUE,2018-06-07,11,30,0,2,0,0,0,NA,0,train
S46321536,obs541106,S46321536,US-NC,L7523586,35.22143,-75.656788,Stationary,TRUE,2018-06-05,10.783333333333333,36,0,2,0,0,0,NA,0,train
S46156474,obs130964,S46156474,US-NC,L557007,35.2300561,-75.5322504,Traveling,TRUE,2018-05-30,10.683333333333334,36,0.483,1,0,0,0,NA,0,train
S46517391,obs620662,S46517391,US-SC,L7565009,32.856177,-79.903061,Stationary,TRUE,2018-06-06,14.75,5,0,2,0,0,0,NA,0,train
S46391300,obs730565,S46391300,US-NC,L1421531,35.7189502,-75.4928717,Traveling,TRUE,2018-06-08,6.55,97,1.185,1,0,0,0,NA,0,train
